match_id,Team1,Team2,match_date,Season_Year,Venue_Name,City_Name,Country_Name,Toss_Winner,match_winner,Toss_Name,Win_Type,Outcome_Type,ManOfMach,Win_Margin,Country_id
1082637,Kings XI Punjab,Gujarat Lions,5/7/2017,2017,Punjab Cricket Association IS Bindra Stadium Mohali,Mohali,India,Gujarat Lions,Gujarat Lions,Field,wickets,Result,DR Smith,6,1
1082638,Sunrisers Hyderabad,Mumbai Indians,5/8/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (Deccan),India,Mumbai Indians,Sunrisers Hyderabad,Bat,wickets,Result,S Dhawan,7,1
1082639,Kings XI Punjab,Kolkata Knight Riders,5/9/2017,2017,Punjab Cricket Association IS Bindra Stadium Mohali,Mohali,India,Kolkata Knight Riders,Kings XI Punjab,Field,runs,Result,MM Sharma,14,1
1082640,Gujarat Lions,Delhi Daredevils,5/10/2017,2017,Green Park,Kanpur,India,Delhi Daredevils,Delhi Daredevils,Field,wickets,Result,SS Iyer,2,1
1082641,Mumbai Indians,Kings XI Punjab,5/11/2017,2017,Wankhede Stadium,Mumbai,India,Mumbai Indians,Kings XI Punjab,Field,runs,Result,WP Saha,7,1
1082642,Delhi Daredevils,Rising Pune Supergiants,5/12/2017,2017,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Delhi Daredevils,Bat,runs,Result,KK Nair,7,1
1082643,Gujarat Lions,Sunrisers Hyderabad,5/13/2017,2017,Green Park,Kanpur,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,wickets,Result,Mohammed Siraj,8,1
1082644,Kolkata Knight Riders,Mumbai Indians,5/13/2017,2017,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Mumbai Indians,Field,runs,Result,AT Rayudu,9,1
1082645,Rising Pune Supergiants,Kings XI Punjab,5/14/2017,2017,Maharashtra Cricket Association Stadium,Pune,India,Rising Pune Supergiants,Rising Pune Supergiants,Field,wickets,Result,JD Unadkat,9,1
1082646,Delhi Daredevils,Royal Challengers Bangalore,5/14/2017,2017,Feroz Shah Kotla,Delhi,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Bat,runs,Result,HV Patel,10,1
1082647,Mumbai Indians,Rising Pune Supergiants,5/16/2017,2017,Wankhede Stadium,Mumbai,India,Mumbai Indians,Rising Pune Supergiants,Field,runs,Result,Wasington Sundar,20,1
1082648,Sunrisers Hyderabad,Kolkata Knight Riders,5/17/2017,2017,M Chinnaswamy Stadium,Bengaluru,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,wickets,Result,NM Coulter-Nile,7,1
1082649,Mumbai Indians,Kolkata Knight Riders,5/19/2017,2017,M Chinnaswamy Stadium,Bengaluru,India,Mumbai Indians,Mumbai Indians,Field,wickets,Result,KV Sharma,6,1
1082650,Mumbai Indians,Rising Pune Supergiants,5/21/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (Deccan),India,Mumbai Indians,Mumbai Indians,Bat,run,Result,KH Pandya,1,1
